"WYBS_ID","SFZHM","XM","XB_DM","MZ_DM","MZ_MC","CYM","SG","CSRQ","HYZKBM","HYZKMC","BYZKBM","BYZKMC","XXBM","XXMC","ZJXYBM","ZJXYMC","ZZMMBM","ZZMMMC","WHCDBM","WHCDMC","ZWMC","SFBDZDRY","JG","JG_MC","HJDQH","XZDQH","ZDRYXL"
"59D808E5734D1F2FE05301095D0AC86A","120225195307171411","恽宝缴","1","01","汉族","",170,17-7月 -53,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E5734E1F2FE05301095D0AC86A","12022519550917141X","虎缴顺","1","01","汉族","",174,17-9月 -55,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E573501F2FE05301095D0AC86A","120225196105171418","贡杭顾","1","01","汉族","",170,17-5月 -61,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573511F2FE05301095D0AC86A","120225196912049134","龙黑辉","2","01","汉族","",165,04-12月-69,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573521F2FE05301095D0AC86A","120225197103204264","燕范芳","2","01","汉族","",165,20-3月 -71,"40","离婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573531F2FE05301095D0AC86A","120225196508222995","良渠永","1","01","汉族","",170,22-8月 -65,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573541F2FE05301095D0AC86A","120225195605187014","伯瑞芝","1","01","汉族","",172,18-5月 -56,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E56DBA1F2FE05301095D0AC86A","120224195909294805","段柯岩","1","01","汉族","",178,29-9月 -59,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56DBD1F2FE05301095D0AC86A","120224196007094809","龙柳拓","1","01","汉族","",175,09-7月 -60,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56DBE1F2FE05301095D0AC86A","120224196012304807","嵇树军","1","01","汉族","",178,30-12月-60,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56DBF1F2FE05301095D0AC86A","120224195902084805","恽胜利","1","01","汉族","",170,08-2月 -59,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E56DC21F2FE05301095D0AC86A","120224197710268179","贡学进","1","01","汉族","",173,26-10月-77,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E56DC31F2FE05301095D0AC86A","120224197803298483","邱程","1","01","汉族","",170,29-3月 -78,"20","已婚","","","","不明","","无","","","31","专科毕业","",0,"120115","","","",""
"59D808E56DC61F2FE05301095D0AC86A","120224198010288482","贡晁波","1","01","汉族","",177,28-10月-80,"20","已婚","","","3","Ｏ型","00","无宗教信仰","","","70","初中","",0,"120115","","","",""
"59D808E56DC71F2FE05301095D0AC86A","120115197909281416","龙隰","1","01","汉族","",175,28-9月 -79,"20","已婚","","","","不明","","无","","","38","相当专科毕业","",0,"120115","","","",""
"59D808E56DC91F2FE05301095D0AC86A","120224197901153574","隗立程","1","01","汉族","",175,15-1月 -79,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E56DE61F2FE05301095D0AC86A","120224196805179398","仲同晁","1","01","汉族","",170,17-5月 -68,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56DE71F2FE05301095D0AC86A","120224197005011949","经启靖","1","01","汉族","",170,01-5月 -70,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56DE81F2FE05301095D0AC86A","120224196902207253","逯永深","1","01","汉族","",182,20-2月 -69,"20","已婚","","","3","Ｏ型","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56DE91F2FE05301095D0AC86A","120224197005230088","来长亮","1","01","汉族","",165,23-5月 -70,"20","已婚","","","3","Ｏ型","","无","","","60","高中","",0,"120115","","","",""
"59D808E56DEA1F2FE05301095D0AC86A","120224197007281739","恽二庆","1","01","汉族","",175,28-7月 -70,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120115","","","",""
"59D808E56DEB1F2FE05301095D0AC86A","120224197108188136","押管营","1","01","汉族","",178,18-8月 -71,"20","已婚","","","","不明","","无","","","31","专科毕业","",0,"133031","","","",""
"59D808E56DEC1F2FE05301095D0AC86A","120224197203149714","邬河","1","01","汉族","",172,14-3月 -72,"40","离婚","","","0","不明","00","无宗教信仰","","","31","专科毕业","",0,"120115","","","",""
"59D808E56EEA1F2FE05301095D0AC86A","120222196601168429","包自军","1","01","汉族","",170,16-1月 -66,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EEB1F2FE05301095D0AC86A","12022219500416141X","仲黑友","1","01","汉族","",176,16-4月 -50,"20","已婚","","","","不明","","无","","","80","小学","",0,"120114","","","",""
"59D808E56EEC1F2FE05301095D0AC86A","120222197010103570","伍喜亚","1","01","汉族","",170,10-10月-70,"20","已婚","","","2","Ｂ型","","无","","","60","高中","",0,"142222","","","",""
"59D808E56EED1F2FE05301095D0AC86A","120222197609013698","恽从增","1","01","汉族","",162,01-9月 -76,"20","已婚","","","","不明","","无","","","60","高中","",0,"130300","","","",""
"59D808E56EEF1F2FE05301095D0AC86A","120222196202083520","逯恽况","1","01","汉族","",175,08-2月 -62,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EF01F2FE05301095D0AC86A","120222197807129348","嵇蒋","1","01","汉族","",175,12-7月 -78,"20","已婚","","","","不明","","无","","","30","大学专科和专科学校","",0,"120114","","","",""
"59D808E56EF11F2FE05301095D0AC86A","120222197401052172","逯端军","1","01","汉族","",183,05-1月 -74,"20","已婚","","","","不明","","无","","","41","中专毕业","",0,"120114","","","",""
"59D808E56EF41F2FE05301095D0AC86A","120222196109137964","邬书付","1","01","汉族","",173,13-9月 -61,"20","已婚","","","2","Ｂ型","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EF61F2FE05301095D0AC86A","120222195808093948","曹隰利","1","01","汉族","",170,09-8月 -58,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EF71F2FE05301095D0AC86A","120222196910027992","啜端黑","1","01","汉族","",170,02-10月-69,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EF81F2FE05301095D0AC86A","120222197401232173","施柳新","1","01","汉族","",173,23-1月 -74,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E570A11F2FE05301095D0AC86A","120222196404166240","晋振端","1","01","汉族","",172,16-4月 -64,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E570A41F2FE05301095D0AC86A","120222195806277084","帅义忠","1","01","汉族","",174,27-6月 -58,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E570A61F2FE05301095D0AC86A","120222197003087083","仵永峰","1","01","汉族","",170,08-3月 -70,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E570A71F2FE05301095D0AC86A","120222195602025272","鄢会缴","1","01","汉族","",173,02-2月 -56,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E570A91F2FE05301095D0AC86A","120222195409157089","虎耳粟","1","01","汉族","",168,15-9月 -54,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E568F91F2FE05301095D0AC86A","120225194910280284","逯同端","","","无","",,28-10月-49,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E568FC1F2FE05301095D0AC86A","120225195003181927","嵇耳柳","1","01","汉族","",180,18-3月 -50,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568FD1F2FE05301095D0AC86A","120225195004176586","恽墨顾","1","01","汉族","",175,17-4月 -50,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E569011F2FE05301095D0AC86A","120225195807249466","晏宝端","1","01","汉族","",170,24-7月 -58,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E569021F2FE05301095D0AC86A","120225195810050974","逯志黑","1","01","汉族","",175,05-10月-58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E569061F2FE05301095D0AC86A","120225196104039467","逯晁拓","1","01","汉族","",165,03-4月 -61,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E569091F2FE05301095D0AC86A","120225198205142780","邬隰星","1","01","汉族","",172,14-5月 -82,"20","已婚","","","","不明","","无","","","70","初中","",0,"120225","","","",""
"59D808E5690A1F2FE05301095D0AC86A","120225198206076429","萧长友","1","01","汉族","",170,07-6月 -82,"20","已婚","","","3","Ｏ型","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E5690B1F2FE05301095D0AC86A","120225198206156911","恽志辛","1","01","汉族","",173,15-6月 -82,"22","再婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568791F2FE05301095D0AC86A","120225194601201410","恽宝贵","1","01","汉族","",164,20-1月 -46,"20","已婚","","","3","Ｏ型","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E5687A1F2FE05301095D0AC86A","120225194603271485","逯顾","1","01","汉族","",170,27-3月 -46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E5687C1F2FE05301095D0AC86A","120225194610168682","虞兆瑞","1","01","汉族","",170,16-10月-46,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E5687E1F2FE05301095D0AC86A","120225194611117018","逯泽","1","01","汉族","",170,11-11月-46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120225","","","",""
"59D808E568811F2FE05301095D0AC86A","120225195909023579","龙  亚","1","01","汉族","",178,02-9月 -59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E568821F2FE05301095D0AC86A","120225195712200525","遇世况","1","01","汉族","",172,20-12月-57,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E568851F2FE05301095D0AC86A","120225196007177697","岑  端","1","01","汉族","",160,17-7月 -60,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E568861F2FE05301095D0AC86A","12022519541130886X","涂黑祥","1","01","汉族","",168,30-11月-54,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E568871F2FE05301095D0AC86A","120225195902278861","贡顾","1","01","汉族","",166,27-2月 -59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E5688C1F2FE05301095D0AC86A","120225195508289745","逯遇利","1","01","汉族","",170,28-8月 -55,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E5688D1F2FE05301095D0AC86A","12022519600214974X","逯黑忠","1","01","汉族","",171,14-2月 -60,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E5691B1F2FE05301095D0AC86A","120113195901272170","弥绍辉","1","01","汉族","",169,27-1月 -59,"22","再婚","","","","不明","","无","","","61","高中毕业","",0,"120113","","","",""
"59D808E5691E1F2FE05301095D0AC86A","120113194108111410","贡宝詹","1","01","汉族","",173,11-8月 -41,"20","已婚","","","4","ＡＢ型","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E569201F2FE05301095D0AC86A","120113195607041991","贡林聊","1","01","汉族","",171,04-7月 -56,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120113","","","",""
"59D808E569211F2FE05301095D0AC86A","120113195708132122","恽树山","1","01","汉族","",168,13-8月 -57,"20","已婚","","","0","不明","00","无宗教信仰","","","79","初中肄业","",0,"120113","","","",""
"59D808E569221F2FE05301095D0AC86A","120113195511244454","耳庆潮","1","01","汉族","",173,24-11月-55,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120113","","","",""
"59D808E569241F2FE05301095D0AC86A","120113195408281992","恽加隰","1","01","汉族","",170,28-8月 -54,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120113","","","",""
"59D808E567AB1F2FE05301095D0AC86A","120224194812197089","恽少啜","1","01","汉族","",170,19-12月-48,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E567AC1F2FE05301095D0AC86A","120224194402287081","伦庆增","1","01","汉族","",170,28-2月 -44,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567AD1F2FE05301095D0AC86A","120224194506067083","首希臣","1","01","汉族","",170,06-6月 -45,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567B01F2FE05301095D0AC86A","12022419461230831X","逯俊","1","01","汉族","",170,30-12月-46,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E567B11F2FE05301095D0AC86A","120224194409217086","嵇杰","1","01","汉族","",175,21-9月 -44,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567B31F2FE05301095D0AC86A","120224194310287084","贡庆祥","1","01","汉族","",170,28-10月-43,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E567B41F2FE05301095D0AC86A","120224198103138174","良黑缴","1","01","汉族","",176,13-3月 -81,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567B51F2FE05301095D0AC86A","12022419810915261X","燕志众","1","01","汉族","",174,15-9月 -81,"20","已婚","","","0","不明","00","无宗教信仰","","","41","中专毕业","",0,"120115","","","",""
"59D808E567B61F2FE05301095D0AC86A","120224194311208422","杨贵","1","01","汉族","",162,20-11月-43,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E567BA1F2FE05301095D0AC86A","120224198309154622","逯端伟","1","01","汉族","",160,15-9月 -83,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567BB1F2FE05301095D0AC86A","120224198310028606","龙柳辛","1","01","汉族","",173,02-10月-83,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E567BD1F2FE05301095D0AC86A","120224194401013839","龙瑞顾","1","01","汉族","",171,01-1月 -44,"20","已婚","","","0","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E567BF1F2FE05301095D0AC86A","120224198209235858","贡学广","1","01","汉族","",172,23-9月 -82,"20","已婚","","","","不明","00","无宗教信仰","","","41","中专毕业","",0,"120115","","","",""
"59D808E567C11F2FE05301095D0AC86A","120224194305260766","贡得际","1","01","汉族","",168,26-5月 -43,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567C21F2FE05301095D0AC86A","120224194507010765","贡端彬","1","01","汉族","",169,01-7月 -45,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E567C61F2FE05301095D0AC86A","120224194312155199","靖旭","1","01","汉族","",170,15-12月-43,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E5690C1F2FE05301095D0AC86A","120225198207084134","嵇鑫","1","01","汉族","",170,08-7月 -82,"20","已婚","","","4","ＡＢ型","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E5690D1F2FE05301095D0AC86A","120225198210271482","巫永明","1","01","汉族","",181,27-10月-82,"20","已婚","","","0","不明","00","无宗教信仰","","","61","高中毕业","",0,"120225","","","",""
"59D808E5690E1F2FE05301095D0AC86A","120225198308248866","燕占财","1","01","汉族","曹福军",170,24-8月 -83,"10","未婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E5690F1F2FE05301095D0AC86A","120225195408245412","燕子桑","1","01","汉族","",178,24-8月 -54,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E569101F2FE05301095D0AC86A","120225195408071482","山柳端","1","01","汉族","",170,07-8月 -54,"20","已婚","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120225","","","",""
"59D808E569121F2FE05301095D0AC86A","120225195909249593","萧桑况","1","01","汉族","",170,24-9月 -59,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E569141F2FE05301095D0AC86A","12022519560405946X","张曾晁","1","01","汉族","",170,05-4月 -56,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E569151F2FE05301095D0AC86A","120225195701309467","伍顺缴","1","01","汉族","",168,30-1月 -57,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E569171F2FE05301095D0AC86A","120225195412051149","虞卜发","1","01","汉族","",168,05-12月-54,"40","离婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E5695E1F2FE05301095D0AC86A","120110196103012735","拓兆柱","1","01","汉族","",178,01-3月 -61,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120110","","","",""
"59D808E569601F2FE05301095D0AC86A","120102194906253083","龙隰星","1","01","汉族","",178,25-6月 -49,"20","已婚","","","","不明","","无","","","21","大学毕业","",0,"130982","","","",""
"59D808E569611F2FE05301095D0AC86A","12011019530915431X","嵇同维","1","01","汉族","",172,15-9月 -53,"20","已婚","","","3","Ｏ型","","无","","","41","中专毕业","",0,"210100","","","",""
"59D808E569641F2FE05301095D0AC86A","120113196107041413","龙伟","1","01","汉族","",180,04-7月 -61,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"370122","","","",""
"59D808E569651F2FE05301095D0AC86A","12010219460508173X","客鄢詹","1","01","汉族","赵宝和",170,08-5月 -46,"20","已婚","","","3","Ｏ型","00","无宗教信仰","","","31","专科毕业","",0,"131000","","","",""
"59D808E569661F2FE05301095D0AC86A","120102194804121857","嵇贵","1","01","汉族","",170,12-4月 -48,"20","已婚","","","0","不明","00","无宗教信仰","","","61","高中毕业","",0,"130922","","","",""
"59D808E5696A1F2FE05301095D0AC86A","120224197802102616","嵇春章","1","01","汉族","",170,10-2月 -78,"20","已婚","","","","不明","","无","","","31","专科毕业","",0,"120115","","","",""
"59D808E5696B1F2FE05301095D0AC86A","120224194608281410","逯隰杭","1","01","汉族","",170,28-8月 -46,"20","已婚","","","0","不明","00","无宗教信仰","","","81","小学毕业","",0,"120115","","","",""
"59D808E573CC1F2FE05301095D0AC86A","120225195711058428","来  端","1","01","汉族","",170,05-11月-57,"30","丧偶","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573CE1F2FE05301095D0AC86A","120225195904168420","仵胜章","1","01","汉族","",165,16-4月 -59,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573CF1F2FE05301095D0AC86A","120225195801212994","屈  志","1","01","汉族","",171,21-1月 -58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573D01F2FE05301095D0AC86A","120225196007191415","嵇广聊","1","01","汉族","",171,19-7月 -60,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573D21F2FE05301095D0AC86A","120225195907191416","逯林隰","1","01","汉族","",169,19-7月 -59,"23","复婚","","","","不明","","无","","","31","专科毕业","",0,"120225","","","",""
"59D808E573D31F2FE05301095D0AC86A","12022519561202141X","嵇敏明","1","01","汉族","",172,02-12月-56,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573D51F2FE05301095D0AC86A","120225195812244201","押顾永","1","01","汉族","",178,24-12月-58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573D61F2FE05301095D0AC86A","120225195802251995","逯柯义","1","01","汉族","李风羲",172,25-2月 -58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573D81F2FE05301095D0AC86A","120225196002154209","贡廷贝","1","01","汉族","",165,15-2月 -60,"20","已婚","","","","不明","","无","","","70","初中","",0,"120225","","","",""
"59D808E573D91F2FE05301095D0AC86A","120225195806231991","逯柯桐","1","01","汉族","",173,23-6月 -58,"30","丧偶","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573DB1F2FE05301095D0AC86A","120225195811261992","首志程","1","01","汉族","",176,26-11月-58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573DC1F2FE05301095D0AC86A","12022519580910199X","贡宝端","1","01","汉族","",172,10-9月 -58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573DE1F2FE05301095D0AC86A","120225195708012129","施永宫","","","无","",,01-8月 -57,"","未知","","","","不明","","无","","","","未知","",0,"","","","",""
"59D808E573E21F2FE05301095D0AC86A","120225195904057822","良顾山","1","01","汉族","",172,05-4月 -59,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573E31F2FE05301095D0AC86A","12022519580327659X","邬  段","1","01","汉族","",162,27-3月 -58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573E41F2FE05301095D0AC86A","120225195907300259","恽端柯","1","01","汉族","",170,30-7月 -59,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E573E61F2FE05301095D0AC86A","120225195809196590","逯庆遇","1","01","汉族","",180,19-9月 -58,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573E81F2FE05301095D0AC86A","120225196008076593","客墨蒋","1","01","汉族","",170,07-8月 -60,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120225","","","",""
"59D808E573EB1F2FE05301095D0AC86A","120225195808166592","嵇健聪","1","01","汉族","",170,16-8月 -58,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120225","","","",""
"59D808E56D5A1F2FE05301095D0AC86A","120224194308080459","仲端林","1","01","汉族","",170,08-8月 -43,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56D5C1F2FE05301095D0AC86A","120224195210250450","戎卜瑞","1","01","汉族","",178,25-10月-52,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56D5D1F2FE05301095D0AC86A","120224195406180458","恽树森","1","01","汉族","",170,18-6月 -54,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56D5F1F2FE05301095D0AC86A","12022419440404273X","寿广节","1","01","汉族","",170,04-4月 -44,"20","已婚","","","","不明","","无","","","70","初中","",0,"120115","","","",""
"59D808E56D611F2FE05301095D0AC86A","120224194302133960","经仕索","1","01","汉族","梁士元",178,13-2月 -43,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E221F2FE05301095D0AC86A","120224196408171419","恽增勇","1","01","汉族","",168,17-8月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E261F2FE05301095D0AC86A","12022419670530483X","逯瑞雪","1","01","汉族","",167,30-5月 -67,"40","离婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E281F2FE05301095D0AC86A","120224196401121419","客端辛","1","01","汉族","",170,12-1月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E2A1F2FE05301095D0AC86A","120224196301098425","晏军端","1","01","汉族","",170,09-1月 -63,"20","已婚","","","","不明","","无","","","70","初中","",0,"120115","","","",""
"59D808E56E2B1F2FE05301095D0AC86A","120224196607301415","涂端祁","1","01","汉族","",170,30-7月 -66,"40","离婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E2C1F2FE05301095D0AC86A","120224196210115368","恽永祥","1","01","汉族","",176,11-10月-62,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56E2D1F2FE05301095D0AC86A","120224196308140457","贡永","1","01","汉族","",170,14-8月 -63,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E2E1F2FE05301095D0AC86A","120224196808182918","惠茹","1","01","汉族","",170,18-8月 -68,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E2F1F2FE05301095D0AC86A","120224196407172911","晋宝黑","1","01","汉族","",178,17-7月 -64,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56E301F2FE05301095D0AC86A","120224196304052917","嵇奎","1","01","汉族","",170,05-4月 -63,"20","已婚","","","","不明","","无","","","61","高中毕业","",0,"120115","","","",""
"59D808E56E311F2FE05301095D0AC86A","120224196405120458","晏志伏","1","01","汉族","",172,12-5月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56EF91F2FE05301095D0AC86A","120222195101108425","恽辛","1","01","汉族","",170,10-1月 -51,"20","已婚","","","","不明","","无","","","80","小学","",0,"120114","","","",""
"59D808E56EFA1F2FE05301095D0AC86A","120222195803238427","嵇同泽","1","01","汉族","",173,23-3月 -58,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E56EFB1F2FE05301095D0AC86A","120222196708267876","晏路满","1","01","汉族","",174,26-8月 -67,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EFD1F2FE05301095D0AC86A","120222195008243575","施新奇","1","01","汉族","",170,24-8月 -50,"20","已婚","","","","不明","","无","","","70","初中","",0,"120114","","","",""
"59D808E56EFF1F2FE05301095D0AC86A","120222195811202170","恽子施","1","01","汉族","",172,20-11月-58,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E56F011F2FE05301095D0AC86A","12022219620228229X","晏庆祥","1","01","汉族","",175,28-2月 -62,"20","已婚","","","","不明","","无","","","60","高中","",0,"120114","","","",""
"59D808E56E401F2FE05301095D0AC86A","120224196609112737","逯树培","1","01","汉族","",172,11-9月 -66,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E421F2FE05301095D0AC86A","120224196510211681","邬瑞付","1","01","汉族","",178,21-10月-65,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E431F2FE05301095D0AC86A","120224196403020453","单段峰","1","01","汉族","",176,02-3月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E461F2FE05301095D0AC86A","120224196405284130","施路宝","1","01","汉族","",175,28-5月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E471F2FE05301095D0AC86A","130503196811154921","丹端索","1","01","汉族","",170,15-11月-68,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56E481F2FE05301095D0AC86A","120224196405010507","嵇卜施","1","01","汉族","",170,01-5月 -64,"20","已婚","","","","不明","","无","","","71","初中毕业","",0,"120115","","","",""
"59D808E56D661F2FE05301095D0AC86A","120224195210091687","龙管河","1","01","汉族","",172,09-10月-52,"20","已婚","","","","不明","","无","","","81","小学毕业","",0,"120115","","","",""
"59D808E56D671F2FE05301095D0AC86A","120224195111282914","贡树民","1","01","汉族","",169,28-11月-51,"20","已婚","","","","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
"59D808E56D681F2FE05301095D0AC86A","120224194412100456","鄢秉功","1","01","汉族","",165,10-12月-44,"30","丧偶","","","0","不明","00","无宗教信仰","","","71","初中毕业","",0,"120115","","","",""
